,name,Clothes,Ears,Eyes,Fur,Hat,Mouth,asset_id,trait_n,Clothes_rarity,Ears_rarity,Eyes_rarity,Fur_rarity,Hat_rarity,Mouth_rarity,trait_n_rarity,factoral_rarity,rarity_rank
8464,ApeGang #5086,White Tank Top,,Robot,Black,,,3491,3,0.0224,0.7565,0.0265,0.0868,0.3096,0.3141,0.2239,106.10127380016286,8370
8465,ApeGang #661,,,Albino,Strong Dark Brown,,,3491,2,0.2202,0.7565,0.017,0.1097,0.3096,0.3141,0.0388,105.98937232226459,8379
8466,ApeGang #3614,Blue Hoodie,Airpods,,Brown,,Corn,3491,4,0.0233,0.0475,0.3104,0.4242,0.3096,0.0326,0.3968,105.9750966704043,8380
8467,ApeGang #1447,,,,Strong Dark Brown,Rabbit Ears,Yawn,3491,3,0.2202,0.7565,0.3104,0.1097,0.019,0.0329,0.2239,105.6936182143557,8395
8468,ApeGang #2100,Pimp Coat,,Bruised,White,,,3491,3,0.0253,0.7565,0.0345,0.0402,0.3096,0.3141,0.2239,105.58865111004181,8402
8469,ApeGang #8623,,,,Black,Groom,,3491,2,0.2202,0.7565,0.3104,0.0868,0.018,0.3141,0.0388,105.11804083498487,8440
8470,ApeGang #7779,Pimp Coat,Airpods,,Brown,,Mustache,3491,4,0.0253,0.0475,0.3104,0.4242,0.3096,0.0302,0.3968,105.0200695900768,8446
8471,ApeGang #7786,Red Hawaiian Shirt,,Bruised,Brown,,Joint,3491,4,0.0283,0.7565,0.0345,0.4242,0.3096,0.0325,0.3968,104.51981817250855,8477
8472,ApeGang #2006,Orange Hawaiian Shirt ,Bluetooth Earpiece,,Brown,,Mustache,3491,4,0.0247,0.052,0.3104,0.4242,0.3096,0.0302,0.3968,104.15834550180809,8494
8473,ApeGang #6997,Pimp Coat,,Rainbow Sunglasses,Brown,,,3491,3,0.0253,0.7565,0.0176,0.4242,0.3096,0.3141,0.2239,110.90308238630192,8004
8474,ApeGang #4244,,,Robot,Strong Dark Brown,Fisherman,,3491,3,0.2202,0.7565,0.0265,0.1097,0.0198,0.3141,0.2239,110.86985202476106,8006
8475,ApeGang #572,,,Squinting,Brown,,Beard,3491,3,0.2202,0.7565,0.016,0.4242,0.3096,0.0309,0.2239,110.77929502388147,8015
8476,ApeGang #2302,Banana Shirt,,Round Glasses,Brown,,Baby Pacifier,3491,4,0.0237,0.7565,0.0348,0.4242,0.3096,0.0337,0.3968,110.03270662632788,8067
8477,ApeGang #8530,,,Sad,Brown,Purple Beanie,,3491,3,0.2202,0.7565,0.0322,0.4242,0.0159,0.3141,0.2239,109.81954315764457,8084
8478,ApeGang #6861,Groom,,3D Glasses,Brown,,Baby Pacifier,3491,4,0.0258,0.7565,0.0315,0.4242,0.3096,0.0337,0.3968,109.60870328392798,8107
8479,ApeGang #9694,Orange Hawaiian Shirt ,Silver Hoop,,Cheetah,,,3491,3,0.0247,0.0482,0.3104,0.0294,0.3096,0.3141,0.2239,109.34792606111219,8120
8480,ApeGang #9945,,,,Cream,War Bonnet,Grillz,3491,3,0.2202,0.7565,0.3104,0.0845,0.0174,0.0378,0.2239,109.31174255575266,8126
8481,ApeGang #7016,Mexican,,,Brown,Viking Helmet,,3491,3,0.0243,0.7565,0.3104,0.4242,0.0187,0.3141,0.2239,109.17908339620732,8133
8482,ApeGang #9573,,Silver Hoop,Gold Sunglasses,Brown,Bandana,,3491,4,0.2202,0.0482,0.0471,0.4242,0.0186,0.3141,0.3968,108.34431674363553,8200
8483,ApeGang #3827,White Tank Top,Diamond Stud,,Brown,,Tongue Out,3491,4,0.0224,0.0483,0.3104,0.4242,0.3096,0.0316,0.3968,108.32152404059006,8207
8484,ApeGang #8046,Lumberjack,,,Tiger,,Grin Gold,3491,3,0.0227,0.7565,0.3104,0.0517,0.3096,0.0309,0.2239,107.99746305021858,8227
8485,ApeGang #1252,Pirate,,Bruised,Brown,,Grillz,3491,4,0.0233,0.7565,0.0345,0.4242,0.3096,0.0378,0.3968,107.78837974799015,8244
8486,ApeGang #1406,Magician,,Eye Patch,Brown,,Beard,3491,4,0.0277,0.7565,0.0336,0.4242,0.3096,0.0309,0.3968,107.65483845228587,8262
8487,ApeGang #3434,Banana Shirt,,,Brown,Stuntman Helmet,,3491,3,0.0237,0.7565,0.3104,0.4242,0.0197,0.3141,0.2239,107.5063983396459,8275
8488,ApeGang #6328,Grey Striped T-Shirt,,Eye Patch,Brown,,Baby Pacifier,3491,4,0.0259,0.7565,0.0336,0.4242,0.3096,0.0337,0.3968,107.47492498735899,8277
8489,ApeGang #8707,,,Alien,Brown,,Tongue Out,3491,3,0.2202,0.7565,0.0167,0.4242,0.3096,0.0316,0.2239,107.44264461816715,8279
8490,ApeGang #830,,,Albino,Brown,,Tongue Out,3491,3,0.2202,0.7565,0.017,0.4242,0.3096,0.0316,0.2239,106.38593450897375,8350
8491,ApeGang #3544,,,Robot,Brown,Rabbit Ears,,3491,3,0.2202,0.7565,0.0265,0.4242,0.019,0.3141,0.2239,106.23798877949247,8362
8492,ApeGang #2256,Sheriff,,,Brown,Headphone,,3491,3,0.0245,0.7565,0.3104,0.4242,0.02,0.3141,0.2239,105.36721072345696,8418
8493,ApeGang #5528,Winter Coat,,,Brown,Stuntman Helmet,,3491,3,0.0251,0.7565,0.3104,0.4242,0.0197,0.3141,0.2239,105.15294296284088,8436
8494,ApeGang #6837,Pirate,Bluetooth Earpiece,,Brown,,Nose Ring,3491,4,0.0233,0.052,0.3104,0.4242,0.3096,0.0318,0.3968,104.92492857696244,8452
8495,ApeGang #4058,,,Squinting,Brown,,Grillz,3491,3,0.2202,0.7565,0.016,0.4242,0.3096,0.0378,0.2239,104.87186193198235,8457
8496,ApeGang #4193,,,Monocle,Brown,Top Hat,,3491,3,0.2202,0.7565,0.034,0.4242,0.0168,0.3141,0.2239,104.80613500521213,8459
8497,ApeGang #6581,,,,Strong Dark Brown,Party,Grillz,3491,3,0.2202,0.7565,0.3104,0.1097,0.018,0.0378,0.2239,104.67748449945378,8466
8498,ApeGang #1617,Hippie,,,Brown,Red NBA Headband,,3491,3,0.0247,0.7565,0.3104,0.4242,0.0202,0.3141,0.2239,104.5416646474084,8475
8499,ApeGang #3799,Black Suit,Diamond Stud,Crazy,Brown,,,3491,4,0.0231,0.0483,0.0346,0.4242,0.3096,0.3141,0.3968,104.1869246458043,8493
8500,ApeGang #2402,,,Round Glasses,Cream,Headphone,,3491,3,0.2202,0.7565,0.0348,0.0845,0.02,0.3141,0.2239,104.08313389105317,8501
8501,ApeGang #5601,,,,Brown,Groom,Grin Gold,3491,3,0.2202,0.7565,0.3104,0.4242,0.018,0.0309,0.2239,103.82652590376637,8516
8502,ApeGang #949,,Silver Hoop,Monocle,Grey,,Cigarette,3491,4,0.2202,0.0482,0.034,0.0815,0.3096,0.0323,0.3968,103.67980516271642,8522
8503,ApeGang #9170,Toga,,Gold Sunglasses,Brown,,Covid Mask,3491,4,0.026,0.7565,0.0471,0.4242,0.3096,0.029,0.3968,103.60511069850054,8527
8504,ApeGang #8157,,,Black Sunglasses,Grey,Sushi Chef,,3491,3,0.2202,0.7565,0.0453,0.0815,0.0181,0.3141,0.2239,103.106794802993,8558
8505,ApeGang #2695,,,Eye Patch,Brown,War Bonnet,,3491,3,0.2202,0.7565,0.0336,0.4242,0.0174,0.3141,0.2239,103.10372990524112,8559
8506,ApeGang #5778,,,,Brown,Halo,Flames,3491,3,0.2202,0.7565,0.3104,0.4242,0.0173,0.0341,0.2239,103.03749220585868,8565
8507,ApeGang #9004,Blue Hoodie,,Gold Sunglasses,Brown,,Flames,3491,4,0.0233,0.7565,0.0471,0.4242,0.3096,0.0341,0.3968,102.90478174837568,8580
8508,ApeGang #1698,,,,Strong Dark Brown,Brain,Beard,3491,3,0.2202,0.7565,0.3104,0.1097,0.0209,0.0309,0.2239,102.87625198795047,8583
8509,ApeGang #2385,,,,Strong Dark Brown,Red NBA Headband,Grin Rainbow,3491,3,0.2202,0.7565,0.3104,0.1097,0.0202,0.0327,0.2239,102.75289273927297,8596
8510,ApeGang #4713,,,Sad,Brown,Party,,3491,3,0.2202,0.7565,0.0322,0.4242,0.018,0.3141,0.2239,102.48201695219385,8617
8511,ApeGang #5560,,Airpods,Sad,Strong Dark Brown,,Corn,3491,4,0.2202,0.0475,0.0322,0.1097,0.3096,0.0326,0.3968,102.19061062616207,8638
8512,ApeGang #5107,,,,Strong Dark Brown,Borsalino,Tongue Out,3491,3,0.2202,0.7565,0.3104,0.1097,0.021,0.0316,0.2239,101.93151972817253,8654
8513,ApeGang #4314,Winter Coat,Airpods,,Brown,,Flames,3491,4,0.0251,0.0475,0.3104,0.4242,0.3096,0.0341,0.3968,101.54794575569525,8676
8514,ApeGang #2141,Winter Coat,,,White,,,3491,2,0.0251,0.7565,0.3104,0.0402,0.3096,0.3141,0.0388,101.44665538598193,8682
8515,ApeGang #2458,,Bluetooth Earpiece,Scar,Grey,,Corn,3491,4,0.2202,0.052,0.0347,0.0815,0.3096,0.0326,0.3968,101.28545982861836,8693
8516,ApeGang #3808,,,,Brown,Groom,Baby Pacifier,3491,3,0.2202,0.7565,0.3104,0.4242,0.018,0.0337,0.2239,101.13765686129184,8698
8517,ApeGang #9152,,,,Brown,Red NBA Headband,Bubble Gum,3491,3,0.2202,0.7565,0.3104,0.4242,0.0202,0.028,0.2239,101.12774701062048,8699
8518,ApeGang #97,Pimp Coat,Silver Hoop,Monocle,Brown,,,3491,4,0.0253,0.0482,0.034,0.4242,0.3096,0.3141,0.3968,100.97555787659482,8709
8519,ApeGang #193,Purple Hoodie,,,Grey,,Mustache,3491,3,0.0232,0.7565,0.3104,0.0815,0.3096,0.0302,0.2239,100.72575000690375,8725
8520,ApeGang #1042,Toga,,,Tiger,,Drool Rainbow,3491,3,0.026,0.7565,0.3104,0.0517,0.3096,0.0326,0.2239,100.718525154475,8726
8521,ApeGang #4820,Red NBA Jersey,,Gold Sunglasses,Brown,,Baby Pacifier,3491,4,0.0248,0.7565,0.0471,0.4242,0.3096,0.0337,0.3968,100.65698476588476,8730
8522,ApeGang #6043,Winter Coat,Diamond Stud,Scar,Brown,,,3491,4,0.0251,0.0483,0.0347,0.4242,0.3096,0.3141,0.3968,100.65422850594854,8731
8523,ApeGang #5687,,,Scar,Brown,Groom,,3491,3,0.2202,0.7565,0.0347,0.4242,0.018,0.3141,0.2239,100.24456013511039,8751
8524,ApeGang #2236,,,Gold Sunglasses,Brown,Purple Beanie,,3491,3,0.2202,0.7565,0.0471,0.4242,0.0159,0.3141,0.2239,99.99506504183441,8759
8525,ApeGang #4132,Black Suit,,,Cream,,Angry,3491,3,0.0231,0.7565,0.3104,0.0845,0.3096,0.0309,0.2239,99.72660266287406,8771
8526,ApeGang #8075,,,,Brown,Brown Beanie,Snake,3491,3,0.2202,0.7565,0.3104,0.4242,0.0187,0.033,0.2239,99.68747693319256,8772
8527,ApeGang #7266,White Tank Top,,Eye Patch,Grey,,,3491,3,0.0224,0.7565,0.0336,0.0815,0.3096,0.3141,0.2239,98.87653082858165,8806
8528,ApeGang #6161,,,Monocle,Brown,Brown Beanie,,3491,3,0.2202,0.7565,0.034,0.4242,0.0187,0.3141,0.2239,98.75826131027961,8820
8529,ApeGang #8594,,,,Brown,Banana,,3491,2,0.2202,0.7565,0.3104,0.4242,0.0172,0.3141,0.0388,98.53866143096366,8827
8530,ApeGang #5795,Winter Coat,Diamond Stud,,Brown,,Grillz,3491,4,0.0251,0.0483,0.3104,0.4242,0.3096,0.0378,0.3968,98.3287611827054,8839
8531,ApeGang #7644,Hotel Porter,,,Strong Dark Brown,,Mustache,3491,3,0.0228,0.7565,0.3104,0.1097,0.3096,0.0302,0.2239,98.32778248613081,8840
8532,ApeGang #9221,Purple Hoodie,,,Black,,Cigarette,3491,3,0.0232,0.7565,0.3104,0.0868,0.3096,0.0323,0.2239,97.82371822431043,8874
8533,ApeGang #3942,Lumberjack,Gold Hoop,Gold Sunglasses,Brown,,,3491,4,0.0227,0.0475,0.0471,0.4242,0.3096,0.3141,0.3968,97.62813102468131,8888
8534,ApeGang #9509,,,Rainbow Sunglasses,Brown,,,3491,2,0.2202,0.7565,0.0176,0.4242,0.3096,0.3141,0.0388,97.2256330410952,8906
8535,ApeGang #8694,Red Hawaiian Shirt,,,Tiger,,Snake,3491,3,0.0283,0.7565,0.3104,0.0517,0.3096,0.033,0.2239,97.22085941613636,8907
8536,ApeGang #6850,,,,Strong Dark Brown,Headphone,,3491,2,0.2202,0.7565,0.3104,0.1097,0.02,0.3141,0.0388,97.15751823482924,8910
8537,ApeGang #83,Orange Striped T-Shirt,,Sad,Cream,,,3491,3,0.0241,0.7565,0.0322,0.0845,0.3096,0.3141,0.2239,96.58582635486817,8946
8538,ApeGang #2375,Black Suit,,Bruised,Black,,,3491,3,0.0231,0.7565,0.0345,0.0868,0.3096,0.3141,0.2239,95.99811813712205,8975
8539,ApeGang #1920,Banana Shirt,,Eye Patch,Cream,,,3491,3,0.0237,0.7565,0.0336,0.0845,0.3096,0.3141,0.2239,95.9921473890492,8977
8540,ApeGang #9777,,,Eye Patch,Tiger,,Mustache,3491,3,0.2202,0.7565,0.0336,0.0517,0.3096,0.0302,0.2239,95.77630419320693,8991
8541,ApeGang #2662,,,,Brown,Borsalino,Smoke Pipe,3491,3,0.2202,0.7565,0.3104,0.4242,0.021,0.0311,0.2239,95.68189925634573,8995
8542,ApeGang #5079,,,Gold Sunglasses,Brown,Banana,,3491,3,0.2202,0.7565,0.0471,0.4242,0.0172,0.3141,0.2239,95.24151816454903,9016
8543,ApeGang #2806,Mexican,,Scar,Grey,,,3491,3,0.0243,0.7565,0.0347,0.0815,0.3096,0.3141,0.2239,94.44247610233992,9060
8544,ApeGang #129,,Airpods,Crazy,Brown,,Shocked,3491,4,0.2202,0.0475,0.0346,0.4242,0.3096,0.0316,0.3968,94.24877541599005,9068
8545,ApeGang #8544,Winter Coat,,Eye Patch,Grey,,,3491,3,0.0251,0.7565,0.0336,0.0815,0.3096,0.3141,0.2239,94.07431113592372,9077
8546,ApeGang #7181,,,Bruised,Zebra,,Drool Rainbow,3491,3,0.2202,0.7565,0.0345,0.0481,0.3096,0.0326,0.2239,94.00983154411801,9080
8547,ApeGang #5428,,,Robot Glasses,Strong Dark Brown,,Cigarette,3491,3,0.2202,0.7565,0.0249,0.1097,0.3096,0.0323,0.2239,93.79562205680497,9088
8548,ApeGang #8819,Pirate,,,Strong Dark Brown,,Flames,3491,3,0.0233,0.7565,0.3104,0.1097,0.3096,0.0341,0.2239,93.59951871397013,9104
8549,ApeGang #8976,Fireman,,,Brown,,Bubble Gum,3491,3,0.0236,0.7565,0.3104,0.4242,0.3096,0.028,0.2239,92.68432596449827,9147
8550,ApeGang #98,Fireman,,,Brown,,Oh,3491,3,0.0236,0.7565,0.3104,0.4242,0.3096,0.0286,0.2239,91.93507521524751,9184
8551,ApeGang #8708,Fireman,,,Grey,,,3491,2,0.0236,0.7565,0.3104,0.0815,0.3096,0.3141,0.0388,91.37321605147443,9214
8552,ApeGang #8008,Lumberjack,,,Brown,,Beard,3491,3,0.0227,0.7565,0.3104,0.4242,0.3096,0.0309,0.2239,91.01248187732926,9224
8553,ApeGang #9342,White Tank Top,,Sad,Brown,,,3491,3,0.0224,0.7565,0.0322,0.4242,0.3096,0.3141,0.2239,90.25796663249051,9263
8554,ApeGang #6033,Toga,,,Grey,,Grillz,3491,3,0.026,0.7565,0.3104,0.0815,0.3096,0.0378,0.2239,89.42628386614965,9297
8555,ApeGang #6921,,Airpods,,Brown,Fisherman,,3491,3,0.2202,0.0475,0.3104,0.4242,0.0198,0.3141,0.2239,89.32801527862131,9308
8556,ApeGang #4706,Red Hawaiian Shirt,,Black Sunglasses,Tiger,,,3491,3,0.0283,0.7565,0.0453,0.0517,0.3096,0.3141,0.2239,88.95493427497905,9326
8557,ApeGang #3313,Black Tank Top,,,Brown,,Snake,3491,3,0.0227,0.7565,0.3104,0.4242,0.3096,0.033,0.2239,88.953052633434,9327
8558,ApeGang #644,Purple Hoodie,,,Brown,,Joint,3491,3,0.0232,0.7565,0.3104,0.4242,0.3096,0.0325,0.2239,88.46983793937318,9348
8559,ApeGang #27,,,3D Glasses,Grey,,Joint,3491,3,0.2202,0.7565,0.0315,0.0815,0.3096,0.0325,0.2239,88.34465804752278,9359
8560,ApeGang #8865,Prison Jumpsuit,,,Brown,,Nose Ring,3491,3,0.0238,0.7565,0.3104,0.4242,0.3096,0.0318,0.2239,88.06050649747257,9385
8561,ApeGang #7893,Red Hawaiian Shirt,,Bruised,Black,,,3491,3,0.0283,0.7565,0.0345,0.0868,0.3096,0.3141,0.2239,88.04376389301515,9387
8562,ApeGang #2175,,,,Tiger,,Grin Rainbow,3491,2,0.2202,0.7565,0.3104,0.0517,0.3096,0.0327,0.0388,88.01142217691937,9391
8563,ApeGang #695,Military,,Black Sunglasses,Strong Dark Brown,,,3491,3,0.0227,0.7565,0.0453,0.1097,0.3096,0.3141,0.2239,87.4455191798632,9431
8564,ApeGang #1509,Cop,,3D Glasses,Brown,,,3491,3,0.0245,0.7565,0.0315,0.4242,0.3096,0.3141,0.2239,87.12156714515936,9451
8565,ApeGang #4874,Winter Coat,,,Brown,,Beard,3491,3,0.0251,0.7565,0.3104,0.4242,0.3096,0.0309,0.2239,86.8002558914051,9474
8566,ApeGang #3931,,,Rainbow Sunglasses,Strong Dark Brown,,,3491,2,0.2202,0.7565,0.0176,0.1097,0.3096,0.3141,0.0388,103.9840247286817,8507
8567,ApeGang #5770,Sheriff,,Eye Patch,Zebra,,,3491,3,0.0245,0.7565,0.0336,0.0481,0.3096,0.3141,0.2239,103.57008235605079,8529
8568,ApeGang #222,,,,Brown,Nurse,Mustache,3491,3,0.2202,0.7565,0.3104,0.4242,0.0184,0.0302,0.2239,103.36891966969873,8540
8569,ApeGang #3336,,,,Black,Brown Beanie,,3491,2,0.2202,0.7565,0.3104,0.0868,0.0187,0.3141,0.0388,103.03842110830632,8564
8570,ApeGang #7592,,,Cyclops,Brown,,Angry,3491,3,0.2202,0.7565,0.0183,0.4242,0.3096,0.0309,0.2239,102.92410376705087,8576
8571,ApeGang #4181,,,Squinting,Brown,,,3491,2,0.2202,0.7565,0.016,0.4242,0.3096,0.3141,0.0388,102.90745122291338,8579
8572,ApeGang #7014,,,,Cheetah,,Joint,3491,2,0.2202,0.7565,0.3104,0.0294,0.3096,0.0325,0.0388,102.87085886508365,8584
8573,ApeGang #1227,Orange Striped T-Shirt,Airpods,Bruised,Brown,,,3491,4,0.0241,0.0475,0.0345,0.4242,0.3096,0.3141,0.3968,102.82312826323688,8586
8574,ApeGang #1524,Red Hawaiian Shirt,,,Brown,Crown,,3491,3,0.0283,0.7565,0.3104,0.4242,0.0189,0.3141,0.2239,102.79662614883404,8590
8575,ApeGang #4006,,,,Strong Dark Brown,Groom,,3491,2,0.2202,0.7565,0.3104,0.1097,0.018,0.3141,0.0388,102.71307379038481,8602
8576,ApeGang #3488,,Gold Hoop,Crazy,Cream,,Snake,3491,4,0.2202,0.0475,0.0346,0.0845,0.3096,0.033,0.3968,102.38317703039206,8628
8577,ApeGang #1061,,,,Brown,Pirate,,3491,2,0.2202,0.7565,0.3104,0.4242,0.0162,0.3141,0.0388,102.12752160897114,8642
8578,ApeGang #4516,Sheriff,,,Tiger,,Baby Pacifier,3491,3,0.0245,0.7565,0.3104,0.0517,0.3096,0.0337,0.2239,102.07205710223298,8647
8579,ApeGang #6584,,,Bruised,Cream,Borsalino,,3491,3,0.2202,0.7565,0.0345,0.0845,0.021,0.3141,0.2239,101.95205657256955,8653
8580,ApeGang #4130,,,Scar,Black,Laurel,,3491,3,0.2202,0.7565,0.0347,0.0868,0.0208,0.3141,0.2239,101.92928638866451,8655
8581,ApeGang #8263,,,,Brown,Sushi Chef,Grin Rainbow,3491,3,0.2202,0.7565,0.3104,0.4242,0.0181,0.0327,0.2239,101.73816934116732,8669
8582,ApeGang #2931,Hippie,,Monocle,Tiger,,,3491,3,0.0247,0.7565,0.034,0.0517,0.3096,0.3141,0.2239,101.4417847068012,8683
8583,ApeGang #7857,Groom,,,Tiger,,Grin Rainbow,3491,3,0.0258,0.7565,0.3104,0.0517,0.3096,0.0327,0.2239,100.92286974500198,8713
8584,ApeGang #8372,Pimp Coat,,Gold Sunglasses,Brown,,Corn,3491,4,0.0253,0.7565,0.0471,0.4242,0.3096,0.0326,0.3968,100.86135194164405,8718
8585,ApeGang #8785,,,Heart,Brown,Brown Beanie,,3491,3,0.2202,0.7565,0.033,0.4242,0.0187,0.3141,0.2239,99.64952690742757,8773
8586,ApeGang #2407,,,Hippie Glasses,Brown,Bandana,,3491,3,0.2202,0.7565,0.0341,0.4242,0.0186,0.3141,0.2239,98.95951483221626,8801
8587,ApeGang #6322,Grey Striped T-Shirt,,Gold Sunglasses,Brown,,Baby Pacifier,3491,4,0.0259,0.7565,0.0471,0.4242,0.3096,0.0337,0.3968,98.94444273076208,8803
8588,ApeGang #9650,Mexican,,Closed,Grey,,,3491,3,0.0243,0.7565,0.0302,0.0815,0.3096,0.3141,0.2239,98.73661507976229,8821
8589,ApeGang #5378,,Gold Hoop,,Brown,Top Hat,,3491,3,0.2202,0.0475,0.3104,0.4242,0.0168,0.3141,0.2239,98.34677429738034,8838
8590,ApeGang #4221,,,,Brown,Headphone,Grin Gold,3491,3,0.2202,0.7565,0.3104,0.4242,0.02,0.0309,0.2239,98.27097034821082,8841
8591,ApeGang #9574,Banana Shirt,,,Grey,,Nose Ring,3491,3,0.0237,0.7565,0.3104,0.0815,0.3096,0.0318,0.2239,98.1503526570921,8848
8592,ApeGang #2408,Nurse,,,Black,,Shocked,3491,3,0.0235,0.7565,0.3104,0.0868,0.3096,0.0316,0.2239,97.95927873608179,8861
8593,ApeGang #5874,Indian,Gold Hoop,Black Sunglasses,Brown,,,3491,4,0.0231,0.0475,0.0453,0.4242,0.3096,0.3141,0.3968,97.70894356093137,8882
8594,ApeGang #5720,Magician,Airpods,Scar,Brown,,,3491,4,0.0277,0.0475,0.0347,0.4242,0.3096,0.3141,0.3968,97.26337191977568,8904
8595,ApeGang #9378,,,Round Glasses,Brown,Rabbit Ears,,3491,3,0.2202,0.7565,0.0348,0.4242,0.019,0.3141,0.2239,97.23777190679672,8905
8596,ApeGang #9518,Toga,,,Cream,,Covid Mask,3491,3,0.026,0.7565,0.3104,0.0845,0.3096,0.029,0.2239,97.01839690813333,8920
8597,ApeGang #8696,Banana Shirt,,,Cream,,Corn,3491,3,0.0237,0.7565,0.3104,0.0845,0.3096,0.0326,0.2239,96.94303927867631,8926
8598,ApeGang #4438,Black Suit,,Scar,Cream,,,3491,3,0.0231,0.7565,0.0347,0.0845,0.3096,0.3141,0.2239,96.14463689421808,8965
8599,ApeGang #198,Pirate,,,Strong Dark Brown,,Shocked,3491,3,0.0233,0.7565,0.3104,0.1097,0.3096,0.0316,0.2239,95.91957513774233,8984
8600,ApeGang #6568,Winter Coat,Gold Hoop,,Zebra,,,3491,3,0.0251,0.0475,0.3104,0.0481,0.3096,0.3141,0.2239,95.78489251178354,8990
8601,ApeGang #9738,Fireman,,Scar,Cream,,,3491,3,0.0236,0.7565,0.0347,0.0845,0.3096,0.3141,0.2239,95.227474960107,9018
8602,ApeGang #6204,,Airpods,,Cheetah,,,3491,2,0.2202,0.0475,0.3104,0.0294,0.3096,0.3141,0.0388,95.01608206813842,9027
8603,ApeGang #5089,Red NBA Jersey,,,Cream,,Grin Rainbow,3491,3,0.0248,0.7565,0.3104,0.0845,0.3096,0.0327,0.2239,94.97772022641817,9029
8604,ApeGang #4048,Yellow NBA Jersey,,Monocle,Cream,,,3491,3,0.0241,0.7565,0.034,0.0845,0.3096,0.3141,0.2239,94.94169043963254,9032
8605,ApeGang #5321,Cop,,,Black,,Snake,3491,3,0.0245,0.7565,0.3104,0.0868,0.3096,0.033,0.2239,94.87987446010948,9034
8606,ApeGang #9309,Nurse,,,Strong Dark Brown,,Drool Rainbow,3491,3,0.0235,0.7565,0.3104,0.1097,0.3096,0.0326,0.2239,94.58358869699543,9051
8607,ApeGang #5812,,Airpods,Scar,Brown,,Tongue Out,3491,4,0.2202,0.0475,0.0347,0.4242,0.3096,0.0316,0.3968,94.16548511597838,9071
8608,ApeGang #7928,,,,Brown,Cop,Grillz,3491,3,0.2202,0.7565,0.3104,0.4242,0.0195,0.0378,0.2239,93.645588538363,9097
8609,ApeGang #1725,Fireman,,,Grey,,Grillz,3491,3,0.0236,0.7565,0.3104,0.0815,0.3096,0.0378,0.2239,93.3376267605434,9114
8610,ApeGang #674,Groom,Gold Hoop,,Tiger,,,3491,3,0.0258,0.0475,0.3104,0.0517,0.3096,0.3141,0.2239,93.25628396193585,9118
8611,ApeGang #3687,Lumberjack,,,Brown,,Covid Mask,3491,3,0.0227,0.7565,0.3104,0.4242,0.3096,0.029,0.2239,93.13278095109334,9129
8612,ApeGang #3777,,Silver Hoop,Round Glasses,Brown,,Corn,3491,4,0.2202,0.0482,0.0348,0.4242,0.3096,0.0326,0.3968,92.80620688922319,9142
8613,ApeGang #4575,,,Black Sunglasses,Brown,Viking Helmet,,3491,3,0.2202,0.7565,0.0453,0.4242,0.0187,0.3141,0.2239,91.42155179203522,9212
8614,ApeGang #6579,,,,Zebra,,Beard,3491,2,0.2202,0.7565,0.3104,0.0481,0.3096,0.0309,0.0388,91.24050299062236,9218
8615,ApeGang #1664,,,,Brown,Stuntman Helmet,,3491,2,0.2202,0.7565,0.3104,0.4242,0.0197,0.3141,0.0388,91.1605478670397,9221
8616,ApeGang #2592,Magician,,,Cream,,Joint,3491,3,0.0277,0.7565,0.3104,0.0845,0.3096,0.0325,0.2239,90.94441362762694,9225
8617,ApeGang #4347,Red Hawaiian Shirt,,,Black,,Tongue Out,3491,3,0.0283,0.7565,0.3104,0.0868,0.3096,0.0316,0.2239,90.74177629265648,9234
8618,ApeGang #9688,Orange Striped T-Shirt,,,Grey,,,3491,2,0.0241,0.7565,0.3104,0.0815,0.3096,0.3141,0.0388,90.49411062915217,9249
8619,ApeGang #9060,,Airpods,,Brown,Cop,,3491,3,0.2202,0.0475,0.3104,0.4242,0.0195,0.3141,0.2239,90.10501605562209,9268
8620,ApeGang #6241,,,Robot Glasses,Cream,,,3491,2,0.2202,0.7565,0.0249,0.0845,0.3096,0.3141,0.0388,90.04503472481935,9272
8621,ApeGang #9263,Indian,,Black Sunglasses,Black,,,3491,3,0.0231,0.7565,0.0453,0.0868,0.3096,0.3141,0.2239,89.0876660783832,9317
8622,ApeGang #6624,Cop,,,Black,,,3491,2,0.0245,0.7565,0.3104,0.0868,0.3096,0.3141,0.0388,89.06745990303665,9319
8623,ApeGang #7466,Pirate,,Black Sunglasses,Cream,,,3491,3,0.0233,0.7565,0.0453,0.0845,0.3096,0.3141,0.2239,89.02965992340049,9324
8624,ApeGang #4195,Lab Coat,,,Brown,,Angry,3491,3,0.0242,0.7565,0.3104,0.4242,0.3096,0.0309,0.2239,88.28193249079268,9362
8625,ApeGang #4879,,,Robot,Brown,,Covid Mask,3491,3,0.2202,0.7565,0.0265,0.4242,0.3096,0.029,0.2239,88.13544315424932,9377
8626,ApeGang #2763,,,,Tiger,,Corn,3491,2,0.2202,0.7565,0.3104,0.0517,0.3096,0.0326,0.0388,88.10522904733456,9383
8627,ApeGang #5581,,,Closed,Strong Dark Brown,,Smoke Pipe,3491,3,0.2202,0.7565,0.0302,0.1097,0.3096,0.0311,0.2239,87.94215078201222,9396
8628,ApeGang #6740,Purple Hoodie,,,Brown,,Baby Pacifier,3491,3,0.0232,0.7565,0.3104,0.4242,0.3096,0.0337,0.2239,87.37419767459346,9437
